date,death,avg_death,temp,dptp,rhum,pm10,o3
1989-12-14,126,123.4,-13.3333333333333,-6.875,68.5,33.09188945,12.260285358
1989-12-15,105,121,-15.8333333333333,2.625,69.125,44.6634808402,11.402722949
1989-12-16,129,122.8,-16.3888888888889,-4.5,73.375,32.214308465,12.440561657
1989-12-17,123,111.25,-12.5,2.625,69.625,30.215160766,10.502235514
1989-12-18,156,125.25,-12.5,2.625,61.75,41.2651780079,9.402031277
1989-12-19,160,124.25,-13.6111111111111,-3.625,68.875,38.1414556158,11.849706634
1989-12-20,121,119.5,-17.7777777777778,-2.875,76.125,21.637885234,13.998008506
1989-12-21,157,123.4,-21.3888888888889,-23,54.75,43.2289215583,20.470553638
1989-12-22,163,121,-20.2777777777778,-11.875,64,43.1645475635,12.021141079
1989-12-23,156,122.8,-18.3333333333333,-9.375,69.5,32.159595283,9.331430138
1989-12-24,136,111.25,-15,7.5,78.5,23.41112265,10.634200041
1989-12-25,155,125.25,-4.16666666666667,26.75,82.625,NA,12.649068211
1989-12-26,160,124.25,-11.1111111111111,3.25,66.875,NA,20.118942929
1989-12-27,169,119.5,-6.38888888888889,20,75,28.23867672,12.938628901
1989-12-28,157,123.4,-2.77777777777778,32,84.625,14.311901941,8.889303097
1989-12-29,172,121,1.38888888888889,30.625,90.625,34.318257841,7.101674469
1989-12-30,155,122.8,0.277777777777778,32,96,34.19196099,6.202235544
1989-12-31,186,111.25,-0.833333333333333,24.625,83,36.3612309418,9.09401784
1990-01-01,157,128.8,-2.5,19.75,77.25,NA,17.585639997
1990-01-02,168,132.6,0.555555555555556,28.75,76.875,NA,8.667090277
1990-01-03,166,114,3.88888888888889,39.75,87.25,28.956480588,9.158608552
1990-01-04,140,121.25,2.22222222222222,23.5,77.75,22.72096714,10.125287294
1990-01-05,150,111.75,-1.38888888888889,27.625,84.25,32.244640377,8.006070273
1990-01-06,156,113.75,-1.11111111111111,25,82,41.8831502087,8.057244368
1990-01-07,146,114.4,1.66666666666667,30.375,88.625,26.743527122,9.623606712
1990-01-08,133,128.8,2.77777777777778,33.625,71.25,27.245676048,8.452014131
1990-01-09,168,132.6,3.33333333333333,31.125,81.25,24.698785005,11.056305072
1990-01-10,148,114,0.277777777777778,29.125,84.875,27.303659661,10.279155201
1990-01-11,157,121.25,3.33333333333333,21.625,57.75,101.089536271,20.805830459
1990-01-12,155,111.75,-3.33333333333333,10.5,54.625,58.911806758,22.242622575
1990-01-13,121,113.75,-5,18.375,65.875,18.814515827,11.245505411
1990-01-14,130,114.4,2.5,27,60.875,22.422118328,10.0614808
1990-01-15,135,128.8,5,31.125,69.75,44.9865662776,8.747245519
1990-01-16,150,132.6,8.61111111111111,52.125,91.125,NA,5.706068899
1990-01-17,138,114,7.22222222222222,37.125,90.5,24.282940768,13.69941408
1990-01-18,111,121.25,0,22.5,72,31.915904999,16.331410138
1990-01-19,118,111.75,-0.833333333333333,22.875,64.875,38.0114560782,16.612070923
1990-01-20,137,113.75,1.94444444444444,34,96,30.987166823,9.06312404
1990-01-21,120,114.4,-1.11111111111111,27.625,81.25,14.839642981,12.752710523
1990-01-22,134,128.8,2.5,30.625,83.875,18.874835795,10.581082187
1990-01-23,117,132.6,4.16666666666667,38.375,78.5,32.816630754,8.358542057
1990-01-24,129,114,4.44444444444444,31.875,71.75,17.924473383,11.138076252
1990-01-25,133,121.25,-0.833333333333333,20,82.75,25.936705829,15.027760554
1990-01-26,105,111.75,-3.61111111111111,27.75,78.5,29.400913698,10.031962424
1990-01-27,104,113.75,3.05555555555556,19.5,60.375,21.239287165,21.602435086
1990-01-28,116,114.4,-0.833333333333333,18.125,56.5,31.124892986,11.237120333
1990-01-29,112,128.8,1.11111111111111,17.5,49.125,47.471891435,6.089479692
1990-01-30,129,132.6,1.38888888888889,21.375,66.625,28.286834291,13.309534243
1990-01-31,122,114,-0.833333333333333,33.875,67.875,31.234075816,14.793005888
1990-02-01,119,119.25,5,31.75,88.125,27.254657087,17.367620021
1990-02-02,132,128.75,-1.11111111111111,25.875,83.875,27.473557878,25.1357847181
1990-02-03,129,126.75,0.555555555555556,31,90.125,25.411536576,8.007647342
1990-02-04,119,111.5,1.11111111111111,28.5,81.875,18.305329443,24.3438053763
1990-02-05,116,130,5.27777777777778,36.75,73.625,24.022970679,13.279141973
1990-02-06,125,128.25,3.61111111111111,36.625,84,31.510460405,7.363172314
1990-02-07,116,123,2.77777777777778,37.25,88,36.4178366478,10.562744847
1990-02-08,124,119.25,10,47.625,72,32.410879363,22.507930829
1990-02-09,99,128.75,5.27777777777778,22.375,50.375,39.9968406605,17.371545975
1990-02-10,132,126.75,0,24.75,72.875,20.970811291,14.703621508
1990-02-11,131,111.5,-1.94444444444444,20.125,62.75,29.602324136,17.905851683
1990-02-12,135,130,3.61111111111111,40.375,62.875,33.315275069,12.262005452
1990-02-13,143,128.25,5,23.5,79.75,NA,25.215754453
1990-02-14,120,123,-2.77777777777778,25,92.5,11.728492214,30.6872087342
1990-02-15,149,119.25,-1.38888888888889,29,90.375,22.701304811,25.0322237306
1990-02-16,140,128.75,-2.5,15.625,76.25,20.775914213,19.759337826
1990-02-17,114,126.75,-6.11111111111111,14.75,65.75,26.400733381,17.859417523
1990-02-18,131,111.5,0,26.375,68.25,23.99762488,20.00504443
1990-02-19,124,130,-4.44444444444444,6.875,51.75,30.765612416,22.080631324
1990-02-20,104,128.25,-6.38888888888889,15.5,61.25,44.1678131142,13.26438966
1990-02-21,108,123,1.11111111111111,30.125,62.25,30.715563822,12.590159538
1990-02-22,115,119.25,2.22222222222222,32,95.5,20.232145002,15.099149793
1990-02-23,135,128.75,0.277777777777778,25.75,77.75,19.221659303,22.574779345
1990-02-24,117,126.75,-6.11111111111111,-2.5,49.875,71.062631918,28.9503291628
1990-02-25,100,111.5,-11.6666666666667,-2.625,51.625,23.510965075,23.540312963
1990-02-26,131,130,-5,22,72.125,21.939882932,15.720654199
1990-02-27,119,128.25,0.277777777777778,14.5,50.875,34.189291064,20.199324017
1990-02-28,122,123,-4.16666666666667,12.625,57.75,27.273682581,24.0020532135
1990-03-01,123,118,-0.833333333333333,25.25,63.875,35.263829036,16.468026642
1990-03-02,133,118.4,4.16666666666667,28.25,64.25,34.894692332,18.021026481
1990-03-03,115,123.5,-1.66666666666667,9,46.625,20.778103636,29.4755387321
1990-03-04,121,116.25,-0.833333333333333,22.625,55.5,24.038988818,20.432751572
1990-03-05,143,137.25,0.555555555555556,26.625,81.25,24.75633265,25.6119363024
1990-03-06,112,126.75,-1.66666666666667,13.75,52.125,25.110844528,34.222493988
1990-03-07,99,126.6,-1.38888888888889,21.75,58.5,41.7194770241,27.895544463
1990-03-08,115,118,4.72222222222222,46.625,99,25.267239446,9.319861968
1990-03-09,113,118.4,7.77777777777778,43.375,88.625,33.094937461,12.670529269
1990-03-10,135,123.5,10.5555555555556,45.625,98.5,32.054426954,10.016668971
1990-03-11,121,116.25,14.1666666666667,61.125,77.75,26.603074794,19.655696267
1990-03-12,142,137.25,21.3888888888889,56.625,56.75,22.052891303,30.1982695952
1990-03-13,127,126.75,19.4444444444444,61.375,78.375,28.45316111,15.831106201
1990-03-14,112,126.6,18.3333333333333,55.75,71.5,29.89519691,24.4348828858
1990-03-15,116,118,14.1666666666667,39.125,66.25,20.447522994,30.0626721684
1990-03-16,111,118.4,10.5555555555556,35.75,54.75,26.982275534,29.3545784902
1990-03-17,126,123.5,5,26.25,57.75,25.934245906,36.035307754
1990-03-18,128,116.25,2.22222222222222,22.5,58.375,13.118477084,28.8999715671
1990-03-19,123,137.25,-3.05555555555556,11,52.75,27.516936189,24.1982635757
1990-03-20,123,126.75,0.555555555555556,24.5,54.875,35.08437878,16.49698062
1990-03-21,114,126.6,8.61111111111111,34.5,45.25,44.0762144405,21.571873738
1990-03-22,121,118,7.22222222222222,37.125,77.25,35.124202756,19.980905948
1990-03-23,106,118.4,-0.555555555555556,9.125,42.25,28.152549999,28.1307645573
1990-03-24,111,123.5,-0.555555555555556,15.375,51.5,23.196231031,24.7140238673
1990-03-25,108,116.25,1.38888888888889,22.375,51,26.31568665,22.708547174
1990-03-26,126,137.25,0.555555555555556,20.5,63.5,15.431316363,24.0093890955
1990-03-27,100,126.75,1.94444444444444,21.375,51.125,58.257162371,14.4795795
1990-03-28,127,126.6,5.27777777777778,25.75,46.5,34.669009616,17.632990973
1990-03-29,103,118,5.27777777777778,40.375,94.875,39.2287154821,14.145440225
1990-03-30,107,118.4,5.27777777777778,35.75,88.875,33.603153764,20.600284627
1990-03-31,92,123.5,5.27777777777778,41.5,93.125,57.300769463,18.259772955
1990-04-01,103,113.4,8.88888888888889,43,80.5,30.547708717,15.58259036
1990-04-02,127,120,3.33333333333333,29.875,76,17.759072886,17.216211583
1990-04-03,128,108.5,5.27777777777778,27.25,57.875,28.595066784,22.573332246
1990-04-04,99,113.25,6.11111111111111,37,72,42.6574304643,11.298413323
1990-04-05,120,131.5,3.33333333333333,16.625,41,25.474650243,17.37699517
1990-04-06,107,116.75,-0.555555555555556,17.125,66.125,38.0056703059,17.633779268
1990-04-07,118,102.8,0.833333333333333,16.5,41.25,27.239078716,17.837395314
1990-04-08,92,113.4,7.77777777777778,30.375,35.75,28.70129752,22.261435466
1990-04-09,155,120,10.5555555555556,44.125,83.375,40.1539478183,18.869664768
1990-04-10,125,108.5,5.27777777777778,22.25,51.125,23.507920556,19.491877976
1990-04-11,114,113.25,2.22222222222222,17.5,48.5,21.419644274,18.571530508
1990-04-12,116,131.5,1.66666666666667,23.625,52.5,29.089753176,18.651599463
1990-04-13,155,116.75,5.27777777777778,41.625,94,36.2306836334,16.364329617
1990-04-14,98,102.8,9.16666666666667,36.375,59.75,32.209558766,22.795832366
1990-04-15,103,113.4,9.16666666666667,32.75,65,37.6258193195,24.4368833364
1990-04-16,116,120,8.88888888888889,39.875,77.5,NA,21.450243748
1990-04-17,106,108.5,3.88888888888889,20.375,50.625,23.752880716,25.4170583608
1990-04-18,108,113.25,5.27777777777778,22.125,34.75,30.171637364,21.505671574
1990-04-19,114,131.5,9.72222222222222,45.75,73.5,40.7629118938,19.573638779
1990-04-20,113,116.75,13.3333333333333,56.875,98,29.845184417,7.760873873
1990-04-21,102,102.8,13.0555555555556,39.125,56.75,23.633899741,18.275388941
1990-04-22,103,113.4,13.0555555555556,44.75,56.875,91.623188448,24.5975103188
1990-04-23,112,120,18.6111111111111,58.375,56.75,47.61288294,30.7995618105
1990-04-24,118,108.5,24.7222222222222,56.875,47.875,41.6538825753,29.8708766098
1990-04-25,106,113.25,24.7222222222222,61,62.625,61.875642762,25.9109845674
1990-04-26,140,131.5,23.8888888888889,57,48.875,53.111237522,32.0274875937
1990-04-27,114,116.75,23.0555555555556,56.125,51.25,57.594333294,35.934787845
1990-04-28,117,102.8,16.1111111111111,48.75,79.875,26.35020811,25.2433365512
1990-04-29,115,113.4,14.7222222222222,51,62.75,30.26033275,18.020194197
1990-04-30,116,120,12.7777777777778,31.25,42,47.470578213,16.761529483
1990-05-01,101,116.2,11.1111111111111,26,37,45.496225799,26.1452296885
1990-05-02,119,111.8,12.2222222222222,33.625,50.375,61.880561164,24.7543601295
1990-05-03,117,115.75,10.8333333333333,44.5,82.75,49.265616186,23.9069495691
1990-05-04,116,111.25,8.05555555555556,41.625,91,21.953380089,32.4772504097
1990-05-05,109,113,10.5555555555556,45.125,76.75,30.977933959,34.584885257
1990-05-06,110,117,11.3888888888889,44.5,59.75,26.501464825,25.5665592099
1990-05-07,114,116.8,16.9444444444444,48.875,46.5,53.40214766,34.901863735
1990-05-08,115,116.2,21.3888888888889,55.75,54.125,63.637351347,45.863354841
1990-05-09,125,111.8,16.9444444444444,56.875,99.625,79.431036693,31.1593905823
1990-05-10,109,115.75,6.38888888888889,36.75,69.5,17.495200264,19.058871441
1990-05-11,115,111.25,9.72222222222222,36.25,53.75,29.324870593,23.3274734421
1990-05-12,114,113,10.2777777777778,48,98,26.98122798,26.0003675098
1990-05-13,109,117,12.5,43,62.375,29.561918467,42.890425712
1990-05-14,110,116.8,13.6111111111111,59.125,84,28.127452989,23.0992050833
1990-05-15,103,116.2,13.0555555555556,54,94.125,52.158018439,14.772543563
1990-05-16,131,111.8,19.1666666666667,57.25,74.875,27.118767771,25.4070841665
1990-05-17,120,115.75,13.3333333333333,41.625,55.875,68.319178363,28.0199778822
1990-05-18,92,111.25,15.8333333333333,43.625,49.75,60.544939048,31.707950192
1990-05-19,133,113,16.9444444444444,63,83,25.411886702,26.504845189
1990-05-20,101,117,12.5,46.125,90.375,17.67135283,21.213356279
1990-05-21,102,116.8,11.3888888888889,41.5,66.125,16.452699608,21.020826296
1990-05-22,107,116.2,11.3888888888889,40.75,57.625,19.237423394,22.655555694
1990-05-23,109,111.8,13.8888888888889,50.125,65.625,49.323332791,21.679188437
1990-05-24,112,115.75,16.3888888888889,50,69.25,47.737213598,30.87994592
1990-05-25,126,111.25,13.6111111111111,56.25,96.375,29.590629798,26.1865879562
1990-05-26,107,113,15.2777777777778,51.375,74.875,47.268271399,38.681538988
1990-05-27,110,117,17.2222222222222,46,59.5,37.95910737,50.053688617
1990-05-28,106,116.8,16.9444444444444,44.25,49.875,28.652318039,40.59191198
1990-05-29,113,116.2,12.7777777777778,29.375,41.875,25.794818351,30.4686207847
1990-05-30,110,111.8,11.9444444444444,33.375,44,41.732202375,29.9955246974
1990-05-31,120,115.75,14.1666666666667,41.125,40.875,58.506604082,28.3118941897
1990-06-01,95,102,23.3333333333333,65.625,62.75,59.817128651,36.794119212
1990-06-02,140,111,23.6111111111111,55.625,52.25,82.446190772,30.2623766635
1990-06-03,119,115.75,16.1111111111111,41.5,64.875,103.872074961,25.5802647841
1990-06-04,114,109.25,11.6666666666667,30.625,43.375,22.108696624,22.30912776
1990-06-05,116,112.25,11.6666666666667,51.375,71.125,38.8976346453,13.892736717
1990-06-06,123,116.5,20.5555555555556,48.875,47.875,47.454168304,20.907353354
1990-06-07,117,107.4,18.6111111111111,53.875,75.5,47.550596193,24.1187018146
1990-06-08,121,102,21.1111111111111,63.875,73.125,41.4474849291,18.871291879
1990-06-09,114,111,22.5,55,56.5,34.495349063,31.9121627338
1990-06-10,115,115.75,18.0555555555556,50.75,61.625,14.562921076,31.2356076279
1990-06-11,103,109.25,18.6111111111111,55.375,54,42.5096542559,29.6144940348
1990-06-12,118,112.25,25.5555555555556,62.5,50.875,89.571737501,47.047557088
1990-06-13,125,116.5,27.5,69,63.5,61.064790303,49.447371805
1990-06-14,97,107.4,21.6666666666667,61.5,78.25,24.498705335,31.2954401049
1990-06-15,100,102,21.6666666666667,57.875,62.625,41.5177147222,35.444755417
1990-06-16,102,111,23.3333333333333,68.875,77,51.294713733,35.766391829
1990-06-17,105,115.75,25.8333333333333,71.375,72.625,38.6163539484,41.358300238
1990-06-18,121,109.25,21.6666666666667,55.875,54.25,28.616518191,33.849058894
1990-06-19,107,112.25,17.2222222222222,52.875,61.625,32.689321455,18.836510695
1990-06-20,104,116.5,20.5555555555556,63.875,71.25,33.207769788,20.742034984
1990-06-21,105,107.4,22.2222222222222,62.75,73.125,42.7007181089,18.828379014
1990-06-22,112,102,19.1666666666667,57.125,87.375,21.793848365,19.865640723
1990-06-23,118,111,18.3333333333333,54.875,69.25,29.760277107,18.58238271
1990-06-24,104,115.75,17.7777777777778,45.75,45,24.93731066,23.0207591581
1990-06-25,112,109.25,20.8333333333333,58.5,58.125,38.340362408,23.8089638138
1990-06-26,99,112.25,24.1666666666667,69.375,76.875,43.2443337278,30.1430441664
1990-06-27,101,116.5,23.6111111111111,55.625,72.125,44.2443337278,30.4857499789
1990-06-28,119,107.4,22.5,68.125,74.25,49.398765417,29.0305962584
1990-06-29,115,102,23.0555555555556,69.125,80.125,22.755376669,32.7040809275
1990-06-30,97,111,26.6666666666667,70.375,75.125,40.5164476587,35.058874999
1990-07-01,106,108.8,19.1666666666667,55.5,72.125,19.313964262,19.560698611
1990-07-02,97,113.6,20.8333333333333,61.25,61.375,26.781249983,29.5043586445
1990-07-03,120,109.75,25,71.75,63.25,52.745284775,45.969199703
1990-07-04,106,113.75,30.2777777777778,73.375,62.125,58.769141238,51.466153267
1990-07-05,111,112.25,23.0555555555556,55.25,73.625,34.218379336,27.5591153494
1990-07-06,97,110,17.2222222222222,50.125,65,8.992965058,19.865818579
1990-07-07,108,108,19.4444444444444,57.375,52.125,29.204946906,30.037727945
1990-07-08,106,108.8,28.6111111111111,70.625,56.25,50.956078586,44.5184631
1990-07-09,107,113.6,27.2222222222222,64,62.5,39.629090278,36.35037221
1990-07-10,102,109.75,21.3888888888889,61.625,83.75,33.66679369,23.5479899398
1990-07-11,124,113.75,19.4444444444444,54.875,70.25,18.147240709,27.6522290804
1990-07-12,118,112.25,18.8888888888889,54.625,69,13.000075053,22.700220585
1990-07-13,89,110,16.9444444444444,53.625,73.25,13.72226999,21.983501027
1990-07-14,98,108,16.6666666666667,58.75,92.25,25.671203061,16.01523701
1990-07-15,105,108.8,18.3333333333333,62.125,88.625,29.599959362,14.731048485
1990-07-16,91,113.6,21.3888888888889,68.5,78.25,30.825776461,26.7605775658
1990-07-17,104,109.75,25.5555555555556,63.75,62,41.547641001,41.654998567
1990-07-18,104,113.75,25.8333333333333,67.625,87.25,44.5639883612,25.5815849918
1990-07-19,111,112.25,25.2777777777778,68,92.625,48.104873504,17.886605563
1990-07-20,96,110,20,63.25,87.875,15.613675532,18.477783354
1990-07-21,106,108,20.8333333333333,57.875,69.125,24.616906742,23.6752041396
1990-07-22,97,108.8,20.2777777777778,61,77.5,13.03873316,28.9343976534
1990-07-23,103,113.6,20.2777777777778,57.75,67.125,37.0968406741,19.579769432
1990-07-24,108,109.75,20.8333333333333,61.5,69.125,38.3675341108,18.496792806
1990-07-25,101,113.75,22.2222222222222,63,63.625,38.0441398115,25.4579160043
1990-07-26,96,112.25,24.1666666666667,62.5,59.75,47.190809533,32.1894227491
1990-07-27,123,110,23.6111111111111,65.75,65.75,74.412126787,47.319170588
1990-07-28,125,108,26.1111111111111,70.5,71,86.196452893,50.013141552
1990-07-29,103,108.8,26.3888888888889,70.375,75.375,52.515813247,33.93668739
1990-07-30,111,113.6,20.8333333333333,58.125,73.75,20.524844321,18.203359462
1990-07-31,96,109.75,16.6666666666667,49.625,64,14.837442198,18.824455873
1990-08-01,100,103.4,17.5,57.625,68.25,39.5024827091,23.6179572342
1990-08-02,110,113.8,20.5555555555556,57.375,56.5,38.3374115408,32.0834261249
1990-08-03,111,108,24.1666666666667,69.375,78.5,63.668299816,38.606860646
1990-08-04,114,109.75,24.7222222222222,66,73,19.378684062,23.3531994403
1990-08-05,133,101.25,20.2777777777778,57.75,76.875,9.426578906,20.210930156
1990-08-06,83,107,16.1111111111111,49.625,67.625,9.939887222,16.863309697
1990-08-07,102,116.2,17.5,54.5,64.5,28.344034227,19.452161038
1990-08-08,101,103.4,20.5555555555556,56,64.625,48.92928499,21.314047868
1990-08-09,100,113.8,20.5555555555556,56.5,60.875,51.52832802,27.9732545431
1990-08-10,118,108,22.2222222222222,63.625,81.5,48.308970021,32.3642653086
1990-08-11,115,109.75,22.7777777777778,65.375,84,56.9978786,42.596858411
1990-08-12,119,101.25,20.2777777777778,64.25,92.875,32.365369473,25.6659339326
1990-08-13,117,107,17.2222222222222,51.375,63.625,16.943590847,17.255697028
1990-08-14,98,116.2,18.6111111111111,62.125,70.75,29.215554118,16.833685999
1990-08-15,108,103.4,23.6111111111111,66.75,75,50.538430421,28.6341257904
1990-08-16,114,113.8,22.7777777777778,68.625,77,58.162539208,31.7461522725
1990-08-17,96,108,22.2222222222222,71,94.625,36.9321349971,13.454590812
1990-08-18,117,109.75,26.9444444444444,75.25,74.25,28.184922382,34.97770036
1990-08-19,103,101.25,24.1666666666667,68.5,91.5,14.937080972,31.10817659
1990-08-20,105,107,21.9444444444444,69.375,96.75,19.08040196,12.668566695
1990-08-21,118,116.2,20,66.25,95.875,16.340842617,10.1134704
1990-08-22,110,103.4,20.5555555555556,63.25,84.875,21.799941919,24.6080545181
1990-08-23,105,113.8,21.3888888888889,64.25,79.25,28.694710931,24.4957892284
1990-08-24,105,108,23.8888888888889,67.125,71.75,25.591361611,25.6889506573
1990-08-25,122,109.75,24.7222222222222,69.75,76.75,51.013353721,29.5486138954
1990-08-26,110,101.25,25.8333333333333,73.25,76.25,82.294173987,43.025498288
1990-08-27,101,107,28.0555555555556,75.875,74.125,88.016264384,36.088221077
1990-08-28,125,116.2,28.0555555555556,70.5,76.875,53.736453165,33.369348894
1990-08-29,93,103.4,24.1666666666667,57.875,61.25,27.719476358,29.4348340504
1990-08-30,114,113.8,20.5555555555556,53.875,57.125,25.775900024,35.373721502
1990-08-31,111,108,21.1111111111111,60.75,58.875,47.697367248,45.091104062
1990-09-01,94,117.4,25.5555555555556,69.125,73,64.227391202,39.145578571
1990-09-02,116,111.5,22.7777777777778,61.25,73.75,33.489639766,23.7930927734
1990-09-03,116,114.5,21.6666666666667,60.875,60.75,23.66992516,22.760333423
1990-09-04,121,116,26.1111111111111,73.375,70.375,73.752731409,27.96160815
1990-09-05,106,105.75,25,69.125,84.375,52.204463096,30.3521883168
1990-09-06,90,112.25,28.3333333333333,70.5,57.375,56.622653866,29.5601066308
1990-09-07,103,110.6,22.2222222222222,63.25,81.125,13.602692391,28.1522057045
1990-09-08,127,117.4,22.2222222222222,64.625,78.125,37.4548026748,18.718281067
1990-09-09,105,111.5,22.7777777777778,65.75,79.625,43.0628462653,21.669225306
1990-09-10,112,114.5,24.1666666666667,68.375,80.375,66.335364417,35.526565359
1990-09-11,104,116,23.3333333333333,67.875,86.125,58.591641761,29.177440352
1990-09-12,109,105.75,23.6111111111111,64.5,71.375,87.477400774,28.7785713173
1990-09-13,105,112.25,23.6111111111111,65.625,67.625,69.448318631,25.7710479812
1990-09-14,123,110.6,18.6111111111111,54.625,73.5,35.5324852256,15.585290733
1990-09-15,105,117.4,17.2222222222222,54,68.375,23.402056007,14.807827892
1990-09-16,100,111.5,13.8888888888889,47.5,72.625,4.210360256,20.403652108
1990-09-17,106,114.5,13.3333333333333,46.25,72.875,18.955486535,17.712547067
1990-09-18,113,116,13.0555555555556,49.875,78.875,18.468660351,11.214037385
1990-09-19,117,105.75,14.1666666666667,50.5,80.5,27.929838216,5.411514452
1990-09-20,121,112.25,15.2777777777778,50.75,62.875,33.745147283,16.687134716
1990-09-21,129,110.6,16.6666666666667,46.625,63.875,28.540731885,9.545148359
1990-09-22,113,117.4,13.6111111111111,42.25,69.75,19.500522304,8.695401991
1990-09-23,97,111.5,10.2777777777778,35.25,60.875,17.56299551,15.162395635
1990-09-24,103,114.5,11.9444444444444,38.5,43.875,26.8665284,15.601590115
1990-09-25,120,116,19.4444444444444,51.75,54.625,42.0031628581,20.046409863
1990-09-26,128,105.75,19.7222222222222,52.625,69.875,44.5606757651,14.519318772
1990-09-27,108,112.25,18.6111111111111,51.75,53.375,45.618363015,19.397863884
1990-09-28,127,110.6,16.1111111111111,54.125,84.75,38.6307297089,18.12558345
1990-09-29,112,117.4,14.7222222222222,51.125,83.75,12.688137216,16.08025248
1990-09-30,108,111.5,11.3888888888889,40.25,69.5,14.722551353,12.243645927
1990-10-01,110,121.6,13.8888888888889,38.25,57,43.7280461255,9.716713264
1990-10-02,104,114.4,13.6111111111111,41.125,40.625,44.9605370247,16.167148382
1990-10-03,122,120.25,19.4444444444444,58.125,89.375,28.653490935,21.958005977
1990-10-04,119,118.75,14.1666666666667,40.5,50.375,29.709929827,10.890025306
1990-10-05,117,110.75,20.2777777777778,55,48.5,29.292445943,24.9138863229
1990-10-06,107,120.25,23.8888888888889,56.375,53,41.8198165297,35.472948702
1990-10-07,92,124,12.7777777777778,48.5,88.375,5.828897201,20.768827151
1990-10-08,115,121.6,10.2777777777778,46.75,92.625,5.443303941,13.638638769
1990-10-09,114,114.4,8.33333333333333,43.5,90,NA,20.541260638
1990-10-10,109,120.25,5.27777777777778,35.25,90.5,10.927509036,11.989002239
1990-10-11,113,118.75,8.05555555555556,35.875,67.25,46.920674761,9.554113382
1990-10-12,134,110.75,9.16666666666667,42.125,73,67.680879472,9.804478758
1990-10-13,106,120.25,11.1111111111111,45.375,68.75,50.796602132,15.743528311
1990-10-14,132,124,11.9444444444444,48.5,91.25,23.204026212,19.176886975
1990-10-15,122,121.6,10.5555555555556,40.625,68.5,30.853515715,5.31302494
1990-10-16,116,114.4,13.3333333333333,52.25,66.5,28.6603651,13.98369698
1990-10-17,121,120.25,18.3333333333333,55.375,78.5,45.454030767,35.632176032
1990-10-18,119,118.75,6.11111111111111,28.875,67.625,12.86537063,13.2872298
1990-10-19,118,110.75,4.72222222222222,32.875,61.75,21.441155836,8.321684308
1990-10-20,133,120.25,12.5,36,41.875,24.876591905,14.486998456
1990-10-21,103,124,9.44444444444444,37,74.5,25.463731745,15.302008792
1990-10-22,107,121.6,6.38888888888889,33.875,73.125,44.5166369411,8.957146541
1990-10-23,122,114.4,8.05555555555556,37.625,64.375,49.401438951,6.625532374
1990-10-24,112,120.25,8.05555555555556,33.5,66.375,37.3625327536,9.436797716
1990-10-25,101,118.75,4.44444444444444,31.75,75,22.484028996,11.101292509
1990-10-26,110,110.75,5,31.125,53.125,44.1914469938,6.453601431
1990-10-27,122,120.25,11.3888888888889,33,57.625,51.546182818,14.025080031
1990-10-28,114,124,5,28.625,67.75,19.527579932,12.501276401
1990-10-29,108,121.6,7.5,30.625,40.25,30.054835286,8.667555476
1990-10-30,138,114.4,15.5555555555556,48.875,79.25,56.850963791,17.140804519
1990-10-31,123,120.25,14.4444444444444,49.625,83.25,64.143361203,10.666262938
1990-11-01,104,116.8,15.5555555555556,44.125,45.875,57.520517203,22.505426912
1990-11-02,121,121.75,18.6111111111111,52.375,63.375,50.268339386,29.5984752235
1990-11-03,116,121.25,15.2777777777778,51.125,81.125,46.579810287,24.4903798653
1990-11-04,109,114.75,5.55555555555556,38.5,89.75,5.30904576,24.3830491281
1990-11-05,113,123,4.16666666666667,32.625,83.875,9.510722276,18.321244952
1990-11-06,109,110.75,2.5,35,88.25,24.757649595,8.796352933
1990-11-07,131,108.2,1.11111111111111,20.375,66.125,24.513654329,10.577670816
1990-11-08,128,116.8,-0.277777777777778,27,63.5,34.506472552,8.652391949
1990-11-09,119,121.75,2.77777777777778,33,88.625,29.768855511,6.494533855
1990-11-10,96,121.25,4.72222222222222,22,54.375,27.940012567,11.985191057
1990-11-11,108,114.75,3.05555555555556,28.875,66,22.8266475,10.6183541
1990-11-12,126,123,3.33333333333333,17.125,46.625,NA,14.630292391
1990-11-13,115,110.75,3.33333333333333,29.875,71.125,41.6971236449,13.931933164
1990-11-14,122,108.2,10.5555555555556,38.5,50,41.3321311921,11.269389625
1990-11-15,128,116.8,16.1111111111111,49.5,62.5,45.589806993,26.0455388074
1990-11-16,99,121.75,8.61111111111111,32,62.625,38.6451869906,19.037109035
1990-11-17,114,121.25,5.55555555555556,29.625,62.625,22.563814277,15.807997096
1990-11-18,107,114.75,7.5,33.125,56.375,31.618846509,13.811144452
1990-11-19,122,123,6.66666666666667,38.5,86,56.379408109,6.672163531
1990-11-20,125,110.75,6.94444444444444,42.25,62.25,48.440877037,9.122126099
1990-11-21,136,108.2,15.2777777777778,53.25,72.75,37.490594861,16.315863892
1990-11-22,109,116.8,6.38888888888889,32.25,62,27.774666824,12.931614031
1990-11-23,102,121.75,5.55555555555556,17.375,41.625,20.397511973,19.37664382
1990-11-24,105,121.25,5.55555555555556,30,46.875,NA,9.019554087
1990-11-25,126,114.75,6.94444444444444,28.625,62.75,24.73280042,17.835544866
1990-11-26,114,123,11.6666666666667,58.5,86.25,NA,11.352818861
1990-11-27,122,110.75,16.1111111111111,57.625,94.375,14.500342317,12.221083036
